Date,Ticker,Close
2023-02-13,JPM,142.57
2023-02-10,MSFT,258.854
2023-02-10,AAPL,149.503
2023-02-10,AMZN,97.61
2023-02-10,JPM,141.04
2023-02-09,MSFT,259.364
2023-02-09,AAPL,149.136
2023-02-09,AMZN,98.24
2023-02-09,JPM,140.42
2023-02-08,MSFT,262.424
2023-02-08,AAPL,150.174
2023-02-08,AMZN,100.05
2023-02-08,JPM,142.64
2023-02-07,MSFT,263.24
2023-02-07,AAPL,152.873
2023-02-07,AMZN,102.11
2023-02-07,JPM,143.65
2023-02-06,MSFT,252.623
2023-02-06,AAPL,149.987
2023-02-06,AMZN,102.18
2023-02-06,JPM,141.92
2023-02-03,MSFT,254.179
2023-02-03,AAPL,152.724
2023-02-03,AMZN,103.39
2023-02-03,JPM,141.09
2023-02-02,MSFT,260.329
2023-02-02,AAPL,149.086
2023-02-02,AMZN,112.91
2023-02-02,JPM,138.94
2023-02-01,MSFT,248.671
2023-02-01,AAPL,143.757
2023-02-01,AMZN,105.15
2023-02-01,JPM,139.59
2023-01-31,MSFT,243.81
2023-01-31,AAPL,142.632
2023-01-31,AMZN,103.13
2023-01-31,JPM,139.96
2023-01-30,MSFT,238.793
2023-01-30,AAPL,141.358
2023-01-30,AMZN,100.55
2023-01-30,JPM,139.13
2023-01-27,MSFT,244.153
2023-01-27,AAPL,144.254
2023-01-27,AMZN,102.24
2023-01-27,JPM,140.32
2023-01-26,MSFT,243.994
2023-01-26,AAPL,142.305
2023-01-26,AMZN,99.22
2023-01-26,JPM,139.98
2023-01-25,MSFT,236.724
2023-01-25,AAPL,140.229
2023-01-25,AMZN,97.18
2023-01-25,JPM,139.12
2023-01-24,MSFT,238.131
2023-01-24,AAPL,140.891
2023-01-24,AMZN,96.32
2023-01-24,JPM,138.45
2023-01-23,MSFT,238.663
2023-01-23,AAPL,139.487
2023-01-23,AMZN,97.52
2023-01-23,JPM,137.27
2023-01-20,MSFT,236.341
2023-01-20,AAPL,136.286
2023-01-20,AMZN,97.25
2023-01-20,JPM,135.08
2023-01-19,MSFT,228.185
2023-01-19,AAPL,133.716
2023-01-19,AMZN,93.68
2023-01-19,JPM,134.75
2023-01-18,MSFT,232.004
2023-01-18,AAPL,133.657
2023-01-18,AMZN,95.46
2023-01-18,JPM,136.57
2023-01-17,MSFT,236.47
2023-01-17,AAPL,134.378
2023-01-17,AMZN,96.05
2023-01-17,JPM,140.8
2023-01-13,MSFT,235.367
2023-01-13,AAPL,133.211
2023-01-13,AMZN,98.12
2023-01-13,JPM,143.01
2023-01-12,MSFT,234.658
2023-01-12,AAPL,131.878
2023-01-12,AMZN,95.27
2023-01-12,JPM,139.49
2023-01-11,MSFT,231.964
2023-01-11,AAPL,131.956
2023-01-11,AMZN,95.09
2023-01-11,JPM,139.63
2023-01-10,MSFT,225.154
2023-01-10,AAPL,129.228
2023-01-10,AMZN,89.87
2023-01-10,JPM,138.6
2023-01-09,MSFT,223.452
2023-01-09,AAPL,128.654
2023-01-09,AMZN,87.36
2023-01-09,JPM,137.37
2023-01-06,MSFT,221.297
2023-01-06,AAPL,128.13
2023-01-06,AMZN,86.08
2023-01-06,JPM,137.94
2023-01-05,MSFT,218.721
2023-01-05,AAPL,123.584
2023-01-05,AMZN,83.12
2023-01-05,JPM,135.35
2023-01-04,MSFT,225.402
2023-01-04,AAPL,124.907
2023-01-04,AMZN,85.14
2023-01-04,JPM,136.38
2023-01-03,MSFT,235.711
2023-01-03,AAPL,123.633
2023-01-03,AMZN,85.82
2023-01-03,JPM,135.12
2022-12-30,MSFT,235.949
2022-12-30,AAPL,128.437
2022-12-30,AMZN,84.0
2022-12-30,JPM,134.1
2022-12-29,MSFT,237.119
2022-12-29,AAPL,128.12
2022-12-29,AMZN,84.18
2022-12-29,JPM,133.22
2022-12-28,MSFT,230.743
2022-12-28,AAPL,124.591
2022-12-28,AMZN,81.82
2022-12-28,JPM,132.46
2022-12-27,MSFT,233.133
2022-12-27,AAPL,128.536
2022-12-27,AMZN,83.04
2022-12-27,JPM,131.74
2022-12-23,MSFT,234.877
2022-12-23,AAPL,130.345
2022-12-23,AMZN,85.25
2022-12-23,JPM,131.28
2022-12-22,MSFT,234.345
2022-12-22,AAPL,130.709
2022-12-22,AMZN,83.79
2022-12-22,JPM,130.66
2022-12-21,MSFT,240.484
2022-12-21,AAPL,133.895
2022-12-21,AMZN,86.77
2022-12-21,JPM,132.16
2022-12-20,MSFT,237.897
2022-12-20,AAPL,130.779
2022-12-20,AMZN,85.19
2022-12-20,JPM,130.69
2022-12-19,MSFT,236.567
2022-12-19,AAPL,130.848
2022-12-19,AMZN,84.92
2022-12-19,JPM,130.06
2022-12-16,MSFT,240.739
2022-12-16,AAPL,132.965
2022-12-16,AMZN,87.86
2022-12-16,JPM,129.29
2022-12-15,MSFT,244.989
2022-12-15,AAPL,134.93
2022-12-15,AMZN,88.45
2022-12-15,JPM,130.1
2022-12-14,MSFT,253.066
2022-12-14,AAPL,141.563
2022-12-14,AMZN,91.58
2022-12-14,JPM,133.41
2022-12-13,MSFT,252.771
2022-12-13,AAPL,143.797
2022-12-13,AMZN,92.49
2022-12-13,JPM,134.08
2022-12-12,MSFT,248.433
2022-12-12,AAPL,142.831
2022-12-12,AMZN,90.55
2022-12-12,JPM,134.21
2022-12-09,MSFT,241.458
2022-12-09,AAPL,140.526
2022-12-09,AMZN,89.09
2022-12-09,JPM,132.16
2022-12-08,MSFT,243.405
2022-12-08,AAPL,141.01
2022-12-08,AMZN,90.35
2022-12-08,JPM,132.88
2022-12-07,MSFT,240.424
2022-12-07,AAPL,139.319
2022-12-07,AMZN,88.46
2022-12-07,JPM,131.5
2022-12-06,MSFT,241.163
2022-12-06,AAPL,141.268
2022-12-06,AMZN,88.25
2022-12-06,JPM,131.59
2022-12-05,MSFT,246.16
2022-12-05,AAPL,144.945
2022-12-05,AMZN,91.01
2022-12-05,JPM,131.37
2022-12-02,MSFT,250.903
2022-12-02,AAPL,146.111
2022-12-02,AMZN,94.13
2022-12-02,JPM,135.16
2022-12-01,MSFT,250.577
2022-12-01,AAPL,146.606
2022-12-01,AMZN,95.5
2022-12-01,JPM,136.24
2022-11-30,MSFT,251.022
2022-11-30,AAPL,146.328
2022-11-30,AMZN,96.54
2022-11-30,JPM,138.18
2022-11-29,MSFT,236.45
2022-11-29,AAPL,139.547
2022-11-29,AMZN,92.42
2022-11-29,JPM,136.56
2022-11-28,MSFT,237.857
2022-11-28,AAPL,142.562
2022-11-28,AMZN,93.95
2022-11-28,JPM,134.35
2022-11-25,MSFT,243.494
2022-11-25,AAPL,146.408
2022-11-25,AMZN,93.41
2022-11-25,JPM,136.74
2022-11-23,MSFT,243.581
2022-11-23,AAPL,149.336
2022-11-23,AMZN,94.13
2022-11-23,JPM,136.48
2022-11-22,MSFT,241.075
2022-11-22,AAPL,148.454
2022-11-22,AMZN,93.2
2022-11-22,JPM,135.04
2022-11-21,MSFT,238.141
2022-11-21,AAPL,146.308
2022-11-21,AMZN,92.46
2022-11-21,JPM,133.05
2022-11-18,MSFT,237.325
2022-11-18,AAPL,149.551
2022-11-18,AMZN,94.14
2022-11-18,JPM,133.84
2022-11-17,MSFT,237.778
2022-11-17,AAPL,148.987
2022-11-17,AMZN,94.85
2022-11-17,JPM,132.54
2022-11-16,MSFT,237.827
2022-11-16,AAPL,147.079
2022-11-16,AMZN,97.12
2022-11-16,JPM,133.12
2022-11-15,MSFT,237.395
2022-11-15,AAPL,148.315
2022-11-15,AMZN,98.94
2022-11-15,JPM,132.94
2022-11-14,MSFT,236.981
2022-11-14,AAPL,146.577
2022-11-14,AMZN,98.49
2022-11-14,JPM,133.91
2022-11-11,MSFT,242.437
2022-11-11,AAPL,147.98
2022-11-11,AMZN,100.79
2022-11-11,JPM,135.3
2022-11-10,MSFT,238.385
2022-11-10,AAPL,145.182
2022-11-10,AMZN,96.63
2022-11-10,JPM,135.08
2022-11-09,MSFT,220.264
2022-11-09,AAPL,133.319
2022-11-09,AMZN,86.14
2022-11-09,JPM,129.74
2022-11-08,MSFT,224.541
2022-11-08,AAPL,137.895
2022-11-08,AMZN,89.98
2022-11-08,JPM,131.45
2022-11-07,MSFT,223.561
2022-11-07,AAPL,137.323
2022-11-07,AMZN,90.53
2022-11-07,JPM,131.37
2022-11-04,MSFT,217.204
2022-11-04,AAPL,136.79
2022-11-04,AMZN,90.98
2022-11-04,JPM,130.68
2022-11-03,MSFT,210.197
2022-11-03,AAPL,137.056
2022-11-03,AMZN,89.3
2022-11-03,JPM,127.2
2022-11-02,MSFT,215.936
2022-11-02,AAPL,143.125
2022-11-02,AMZN,92.12
2022-11-02,JPM,126.97
2022-11-01,MSFT,223.857
2022-11-01,AAPL,148.674
2022-11-01,AMZN,96.79
2022-11-01,JPM,128.15
2022-10-31,MSFT,227.74
2022-10-31,AAPL,151.326
2022-10-31,AMZN,102.44
2022-10-31,JPM,125.88
2022-10-28,MSFT,231.409
2022-10-28,AAPL,153.696
2022-10-28,AMZN,103.41
2022-10-28,JPM,126.08
2022-10-27,MSFT,222.462
2022-10-27,AAPL,142.901
2022-10-27,AMZN,110.96
2022-10-27,JPM,124.6
2022-10-26,MSFT,226.946
2022-10-26,AAPL,147.39
2022-10-26,AMZN,115.66
2022-10-26,JPM,124.11
2022-10-25,MSFT,245.921
2022-10-25,AAPL,150.339
2022-10-25,AMZN,120.6
2022-10-25,JPM,122.7
2022-10-24,MSFT,242.575
2022-10-24,AAPL,147.488
2022-10-24,AMZN,119.82
2022-10-24,JPM,122.38
2022-10-21,MSFT,237.542
2022-10-21,AAPL,145.335
2022-10-21,AMZN,119.32
2022-10-21,JPM,122.23
2022-10-20,MSFT,231.685
2022-10-20,AAPL,141.508
2022-10-20,AMZN,115.25
2022-10-20,JPM,116.13
2022-10-19,MSFT,232.009
2022-10-19,AAPL,141.972
2022-10-19,AMZN,115.07
2022-10-19,JPM,116.51
2022-10-18,MSFT,233.991
2022-10-18,AAPL,141.862
2022-10-18,AMZN,116.36
2022-10-18,JPM,118.84
2022-10-17,MSFT,233.038
2022-10-17,AAPL,140.54
2022-10-17,AMZN,113.79
2022-10-17,JPM,115.86
2022-10-14,MSFT,224.238
2022-10-14,AAPL,136.563
2022-10-14,AMZN,106.9
2022-10-14,JPM,111.19
2022-10-13,MSFT,229.811
2022-10-13,AAPL,141.112
2022-10-13,AMZN,112.53
2022-10-13,JPM,109.37
2022-10-12,MSFT,221.482
2022-10-12,AAPL,136.524
2022-10-12,AMZN,112.9
2022-10-12,JPM,103.61
2022-10-11,MSFT,221.148
2022-10-11,AAPL,137.154
2022-10-11,AMZN,112.21
2022-10-11,JPM,101.96
2022-10-10,MSFT,224.916
2022-10-10,AAPL,138.575
2022-10-10,AMZN,113.67
2022-10-10,JPM,104.99
2022-10-07,MSFT,229.811
2022-10-07,AAPL,138.252
2022-10-07,AMZN,114.56
2022-10-07,JPM,105.98
2022-10-06,MSFT,242.123
2022-10-06,AAPL,143.522
2022-10-06,AMZN,120.3
2022-10-06,JPM,108.14
2022-10-05,MSFT,244.486
2022-10-05,AAPL,144.477
2022-10-05,AMZN,120.95
2022-10-05,JPM,110.39
2022-10-04,MSFT,244.174
2022-10-04,AAPL,144.182
2022-10-04,AMZN,121.09
2022-10-04,JPM,111.77
2022-10-03,MSFT,236.186
2022-10-03,AAPL,140.58
2022-10-03,AMZN,115.88
2022-10-03,JPM,106.775
2022-09-30,MSFT,228.496
2022-09-30,AAPL,136.385
2022-09-30,AMZN,113.0
2022-09-30,JPM,103.573
2022-09-29,MSFT,233.01
2022-09-29,AAPL,140.61
2022-09-29,AMZN,114.8
2022-09-29,JPM,105.219
2022-09-28,MSFT,236.511
2022-09-28,AAPL,147.872
2022-09-28,AMZN,118.01
2022-09-28,JPM,107.032
2022-09-27,MSFT,231.94
2022-09-27,AAPL,149.767
2022-09-27,AMZN,114.41
2022-09-27,JPM,104.911
2022-09-26,MSFT,232.96
2022-09-26,AAPL,148.79
2022-09-26,AMZN,115.15
2022-09-26,JPM,105.843
2022-09-23,MSFT,233.42
2022-09-23,AAPL,148.455
2022-09-23,AMZN,113.78
2022-09-23,JPM,108.172
2022-09-22,MSFT,236.424
2022-09-22,AAPL,150.735
2022-09-22,AMZN,117.31
2022-09-22,JPM,110.224
2022-09-21,MSFT,234.433
2022-09-21,AAPL,151.702
2022-09-21,AMZN,118.54
2022-09-21,JPM,111.492
2022-09-20,MSFT,237.866
2022-09-20,AAPL,154.838
2022-09-20,AMZN,122.19
2022-09-20,JPM,114.803
2022-09-19,MSFT,239.896
2022-09-19,AAPL,152.452
2022-09-19,AMZN,124.66
2022-09-19,JPM,117.112
2022-09-16,MSFT,240.11
2022-09-16,AAPL,148.721
2022-09-16,AMZN,123.53
2022-09-16,JPM,116.042
2022-09-15,MSFT,240.739
2022-09-15,AAPL,150.369
2022-09-15,AMZN,126.28
2022-09-15,JPM,116.825
2022-09-14,MSFT,247.451
2022-09-14,AAPL,153.27
2022-09-14,AMZN,128.55
2022-09-14,JPM,115.09
2022-09-13,MSFT,247.224
2022-09-13,AAPL,151.819
2022-09-13,AMZN,126.82
2022-09-13,JPM,115.358
2022-09-12,MSFT,261.608
2022-09-12,AAPL,161.284
2022-09-12,AMZN,136.45
2022-09-12,JPM,119.511
2022-09-09,MSFT,259.458
2022-09-09,AAPL,155.303
2022-09-09,AMZN,133.27
2022-09-09,JPM,118.113
2022-09-08,MSFT,253.63
2022-09-08,AAPL,152.432
2022-09-08,AMZN,129.82
2022-09-08,JPM,117.548
2022-09-07,MSFT,253.21
2022-09-07,AAPL,153.913
2022-09-07,AMZN,129.48
2022-09-07,JPM,114.872
2022-09-06,MSFT,248.461
2022-09-06,AAPL,152.5
2022-09-06,AMZN,126.11
2022-09-06,JPM,112.731
2022-09-02,MSFT,251.216
2022-09-02,AAPL,153.765
2022-09-02,AMZN,127.51
2022-09-02,JPM,112.702
2022-09-01,MSFT,255.476
2022-09-01,AAPL,155.886
2022-09-01,AMZN,127.82
2022-09-01,JPM,113.495
2022-08-31,MSFT,256.527
2022-08-31,AAPL,155.156
2022-08-31,AMZN,126.77
2022-08-31,JPM,112.721
2022-08-30,MSFT,257.997
2022-08-30,AAPL,156.824
2022-08-30,AMZN,128.73
2022-08-30,JPM,113.395
2022-08-29,MSFT,260.215
2022-08-29,AAPL,159.261
2022-08-29,AMZN,129.79
2022-08-29,JPM,113.376
2022-08-26,MSFT,263.021
2022-08-26,AAPL,161.471
2022-08-26,AMZN,130.75
2022-08-26,JPM,113.653
2022-08-25,MSFT,273.576
2022-08-25,AAPL,167.798
2022-08-25,AMZN,137.28
2022-08-25,JPM,117.499
2022-08-24,MSFT,270.575
2022-08-24,AAPL,165.33
2022-08-24,AMZN,133.8
2022-08-24,JPM,114.773
2022-08-23,MSFT,271.211
2022-08-23,AAPL,165.034
2022-08-23,AMZN,133.62
2022-08-23,JPM,114.496
2022-08-22,MSFT,272.498
2022-08-22,AAPL,165.369
2022-08-22,AMZN,133.22
2022-08-22,JPM,115.635
2022-08-19,MSFT,280.739
2022-08-19,AAPL,169.27
2022-08-19,AMZN,138.23
2022-08-19,JPM,117.578
2022-08-18,MSFT,284.684
2022-08-18,AAPL,171.864
2022-08-18,AMZN,142.3
2022-08-18,JPM,120.561
2022-08-17,MSFT,285.811
2022-08-17,AAPL,172.259
2022-08-17,AMZN,142.1
2022-08-17,JPM,121.503
2022-08-16,MSFT,286.565
2022-08-16,AAPL,170.759
2022-08-16,AMZN,144.78
2022-08-16,JPM,122.534
2022-08-15,MSFT,287.31
2022-08-15,AAPL,170.916
2022-08-15,AMZN,143.18
2022-08-15,JPM,121.374
2022-08-12,MSFT,285.784
2022-08-12,AAPL,169.84
2022-08-12,AMZN,143.55
2022-08-12,JPM,121.047
2022-08-11,MSFT,280.995
2022-08-11,AAPL,166.279
2022-08-11,AMZN,140.64
2022-08-11,JPM,119.075
2022-08-10,MSFT,283.091
2022-08-10,AAPL,167.018
2022-08-10,AMZN,142.69
2022-08-10,JPM,117.34
2022-08-09,MSFT,276.375
2022-08-09,AAPL,162.755
2022-08-09,AMZN,137.83
2022-08-09,JPM,114.357
2022-08-08,MSFT,274.436
2022-08-08,AAPL,162.705
2022-08-08,AMZN,139.41
2022-08-08,JPM,113.336
2022-08-05,MSFT,276.974
2022-08-05,AAPL,163.179
2022-08-05,AMZN,140.8
2022-08-05,JPM,114.733
2022-08-04,MSFT,277.696
2022-08-04,AAPL,163.406
2022-08-04,AMZN,142.57
2022-08-04,JPM,111.364
2022-08-03,MSFT,276.542
2022-08-03,AAPL,163.722
2022-08-03,AMZN,139.52
2022-08-03,JPM,112.603
2022-08-02,MSFT,269.052
2022-08-02,AAPL,157.69
2022-08-02,AMZN,134.16
2022-08-02,JPM,111.433
2022-08-01,MSFT,272.173
2022-08-01,AAPL,159.168
2022-08-01,AMZN,135.39
2022-08-01,JPM,113.197
2022-07-29,MSFT,274.848
2022-07-29,AAPL,160.155
2022-07-29,AMZN,134.95
2022-07-29,JPM,114.337
2022-07-28,MSFT,270.61
2022-07-28,AAPL,155.069
2022-07-28,AMZN,122.28
2022-07-28,JPM,113.792
2022-07-27,MSFT,263.1
2022-07-27,AAPL,154.518
2022-07-27,AMZN,120.97
2022-07-27,JPM,114.218
2022-07-26,MSFT,246.613
2022-07-26,AAPL,149.403
2022-07-26,AMZN,114.81
2022-07-26,JPM,112.414
2022-07-25,MSFT,253.398
2022-07-25,AAPL,150.733
2022-07-25,AMZN,121.14
2022-07-25,JPM,114.198
2022-07-22,MSFT,254.896
2022-07-22,AAPL,151.855
2022-07-22,AMZN,122.42
2022-07-22,JPM,113.742
2022-07-21,MSFT,259.283
2022-07-21,AAPL,153.098
2022-07-21,AMZN,124.63
2022-07-21,JPM,114.297
2022-07-20,MSFT,256.765
2022-07-20,AAPL,150.822
2022-07-20,AMZN,122.77
2022-07-20,JPM,113.524
2022-07-19,MSFT,254.081
2022-07-19,AAPL,148.81
2022-07-19,AMZN,118.21
2022-07-19,JPM,113.544
2022-07-18,MSFT,248.913
2022-07-18,AAPL,144.938
2022-07-18,AMZN,113.76
2022-07-18,JPM,110.799
2022-07-15,MSFT,251.332
2022-07-15,AAPL,147.994
2022-07-15,AMZN,113.55
2022-07-15,JPM,111.948
2022-07-14,MSFT,248.746
2022-07-14,AAPL,146.316
2022-07-14,AMZN,110.63
2022-07-14,JPM,107.042
2022-07-13,MSFT,247.416
2022-07-13,AAPL,143.38
2022-07-13,AMZN,110.4
2022-07-13,JPM,110.918
2022-07-12,MSFT,248.345
2022-07-12,AAPL,143.744
2022-07-12,AMZN,109.22
2022-07-12,JPM,111.968
2022-07-11,MSFT,258.957
2022-07-11,AAPL,142.77
2022-07-11,AMZN,111.75
2022-07-11,JPM,111.859
2022-07-08,MSFT,262.042
2022-07-08,AAPL,144.909
2022-07-08,AMZN,115.54
2022-07-08,JPM,113.346
2022-07-07,MSFT,262.765
2022-07-07,AAPL,144.229
2022-07-07,AMZN,116.33
2022-07-07,JPM,113.703
2022-07-06,MSFT,260.621
2022-07-06,AAPL,140.847
2022-07-06,AMZN,114.33
2022-07-06,JPM,110.898
2022-07-05,MSFT,257.333
2022-07-05,AAPL,139.507
2022-07-05,AMZN,113.5
2022-07-05,JPM,111.621
2022-07-01,MSFT,254.131
2022-07-01,AAPL,136.915
2022-07-01,AMZN,109.56
2022-07-01,JPM,112.048
2022-06-30,MSFT,251.44
2022-06-30,AAPL,134.738
2022-06-30,AMZN,106.21
2022-06-30,JPM,110.633
2022-06-29,MSFT,254.797
2022-06-29,AAPL,137.211
2022-06-29,AMZN,108.92
2022-06-29,JPM,113.276
2022-06-28,MSFT,251.097
2022-06-28,AAPL,135.447
2022-06-28,AMZN,107.4
2022-06-28,JPM,113.786
2022-06-27,MSFT,259.33
2022-06-27,AAPL,139.606
2022-06-27,AMZN,113.22
2022-06-27,JPM,114.337
2022-06-24,MSFT,262.08
2022-06-24,AAPL,139.606
2022-06-24,AMZN,116.46
2022-06-24,JPM,115.26
2022-06-23,MSFT,253.427
2022-06-23,AAPL,136.265
2022-06-23,AMZN,112.44
2022-06-23,JPM,111.92
2022-06-22,MSFT,247.816
2022-06-22,AAPL,133.386
2022-06-22,AMZN,108.95
2022-06-22,JPM,113.158
2022-06-21,MSFT,248.414
2022-06-21,AAPL,133.901
2022-06-21,AMZN,108.68
2022-06-21,JPM,113.796
2022-06-17,MSFT,242.452
2022-06-17,AAPL,129.653
2022-06-17,AMZN,106.22
2022-06-17,JPM,111.045
2022-06-16,MSFT,239.829
2022-06-16,AAPL,128.175
2022-06-16,AMZN,103.66
2022-06-16,JPM,111.438
2022-06-15,MSFT,246.477
2022-06-15,AAPL,133.465
2022-06-15,AMZN,107.67
2022-06-15,JPM,113.384
2022-06-14,MSFT,239.359
2022-06-14,AAPL,130.834
2022-06-14,AMZN,102.31
2022-06-14,JPM,112.057
2022-06-13,MSFT,237.176
2022-06-13,AAPL,129.968
2022-06-13,AMZN,103.67
2022-06-13,JPM,113.953
2022-06-10,MSFT,247.681
2022-06-10,AAPL,135.141
2022-06-10,AMZN,109.65
2022-06-10,JPM,117.451
2022-06-09,MSFT,259.233
2022-06-09,AAPL,140.572
2022-06-09,AMZN,116.15
2022-06-09,JPM,123.11
2022-06-08,MSFT,264.736
2022-06-08,AAPL,145.816
2022-06-08,AMZN,121.18
2022-06-08,JPM,125.753
2022-06-07,MSFT,266.781
2022-06-07,AAPL,146.556
2022-06-07,AMZN,123.0
2022-06-07,JPM,127.787
2022-06-06,MSFT,263.11
2022-06-06,AAPL,144.02
2022-06-06,AMZN,124.79
2022-06-06,JPM,127.453
2022-06-03,MSFT,264.352
2022-06-03,AAPL,143.271
2022-06-03,AMZN,122.35
2022-06-03,JPM,127.875
2022-06-02,MSFT,268.815
2022-06-02,AAPL,149.016
2022-06-02,AMZN,125.511
2022-06-02,JPM,129.683
2022-06-01,MSFT,266.702
2022-06-01,AAPL,146.556
2022-06-01,AMZN,121.684
2022-06-01,JPM,127.629
2022-05-31,MSFT,266.163
2022-05-31,AAPL,146.682
2022-05-31,AMZN,120.21
2022-05-31,JPM,129.909
2022-05-27,MSFT,267.506
2022-05-27,AAPL,147.471
2022-05-27,AMZN,115.146
2022-05-27,JPM,128.965
2022-05-26,MSFT,260.32
2022-05-26,AAPL,141.694
2022-05-26,AMZN,111.078
2022-05-26,JPM,127.167
2022-05-25,MSFT,257.011
2022-05-25,AAPL,138.482
2022-05-25,AMZN,106.775
2022-05-25,JPM,125.006
2022-05-24,MSFT,254.171
2022-05-24,AAPL,138.327
2022-05-24,AMZN,104.1
2022-05-24,JPM,124.141
2022-05-23,MSFT,255.179
2022-05-23,AAPL,141.033
2022-05-23,AMZN,107.557
2022-05-23,JPM,122.412
2022-05-20,MSFT,247.258
2022-05-20,AAPL,135.595
2022-05-20,AMZN,107.591
2022-05-20,JPM,115.28
2022-05-19,MSFT,247.826
2022-05-19,AAPL,135.358
2022-05-19,AMZN,107.319
2022-05-19,JPM,116.233
2022-05-18,MSFT,248.746
2022-05-18,AAPL,138.777
2022-05-18,AMZN,107.112
2022-05-18,JPM,117.981
2022-05-17,MSFT,260.611
2022-05-17,AAPL,147.075
2022-05-17,AMZN,115.368
2022-05-17,JPM,120.035
2022-05-16,MSFT,255.416
2022-05-16,AAPL,143.43
2022-05-16,AMZN,110.81
2022-05-16,JPM,116.184
2022-05-13,MSFT,255.043
2022-05-13,AAPL,144.978
2022-05-13,AMZN,113.055
2022-05-13,JPM,116.999
2022-05-12,MSFT,249.41
2022-05-12,AAPL,140.493
2022-05-12,AMZN,106.931
2022-05-12,JPM,115.967
2022-05-11,MSFT,254.489
2022-05-11,AAPL,144.378
2022-05-11,AMZN,105.372
2022-05-11,JPM,116.066
2022-05-10,MSFT,263.23
2022-05-10,AAPL,152.27
2022-05-10,AMZN,108.859
2022-05-10,JPM,116.803
2022-05-09,MSFT,258.425
2022-05-09,AAPL,149.855
2022-05-09,AMZN,108.789
2022-05-09,JPM,119.721
2022-05-06,MSFT,268.338
2022-05-06,AAPL,155.0
2022-05-06,AMZN,114.772
2022-05-06,JPM,121.548
2022-05-05,MSFT,270.899
2022-05-05,AAPL,154.27
2022-05-05,AMZN,116.407
2022-05-05,JPM,121.744
2022-05-04,MSFT,283.234
2022-05-04,AAPL,163.376
2022-05-04,AMZN,125.929
2022-05-04,JPM,124.869
2022-05-03,MSFT,275.225
2022-05-03,AAPL,156.941
2022-05-03,AMZN,124.254
2022-05-03,JPM,120.87
2022-05-02,MSFT,277.852
2022-05-02,AAPL,155.443
2022-05-02,AMZN,124.5
2022-05-02,JPM,118.335
2022-04-29,MSFT,271.065
2022-04-29,AAPL,155.138
2022-04-29,AMZN,124.282
2022-04-29,JPM,117.264
2022-04-28,MSFT,282.893
2022-04-28,AAPL,161.032
2022-04-28,AMZN,144.596
2022-04-28,JPM,121.175
2022-04-27,MSFT,276.631
2022-04-27,AAPL,154.071
2022-04-27,AMZN,138.167
2022-04-27,JPM,119.288
2022-04-26,MSFT,263.933
2022-04-26,AAPL,154.299
2022-04-26,AMZN,139.391
2022-04-26,JPM,120.86
2022-04-25,MSFT,274.191
2022-04-25,AAPL,160.282
2022-04-25,AMZN,146.074
2022-04-25,JPM,124.544
2022-04-22,MSFT,267.654
2022-04-22,AAPL,159.207
2022-04-22,AMZN,144.35
2022-04-22,JPM,124.583
2022-04-21,MSFT,274.276
2022-04-21,AAPL,163.77
2022-04-21,AMZN,148.296
2022-04-21,JPM,128.267
2022-04-20,MSFT,279.699
2022-04-20,AAPL,164.558
2022-04-20,AMZN,153.998
2022-04-20,JPM,129.269
2022-04-19,MSFT,278.662
2022-04-19,AAPL,164.728
2022-04-19,AMZN,158.116
2022-04-19,JPM,128.817
2022-04-18,MSFT,273.993
2022-04-18,AAPL,162.439
2022-04-18,AMZN,152.785
2022-04-18,JPM,126.205
2022-04-14,MSFT,273.321
2022-04-14,AAPL,162.656
2022-04-14,AMZN,151.706
2022-04-14,JPM,123.905
2022-04-13,MSFT,280.931
2022-04-13,AAPL,167.683
2022-04-13,AMZN,155.541
2022-04-13,JPM,125.065
2022-04-12,MSFT,275.499
2022-04-12,AAPL,164.983
2022-04-12,AMZN,150.788
2022-04-12,JPM,129.231
2022-04-11,MSFT,278.623
2022-04-11,AAPL,163.109
2022-04-11,AMZN,151.122
2022-04-11,JPM,130.665
2022-04-08,MSFT,290.061
2022-04-08,AAPL,167.376
2022-04-08,AMZN,154.46
2022-04-08,JPM,131.147
2022-04-07,MSFT,294.359
2022-04-07,AAPL,169.398
2022-04-07,AMZN,157.784
2022-04-07,JPM,128.789
2022-04-06,MSFT,292.532
2022-04-06,AAPL,169.092
2022-04-06,AMZN,158.756
2022-04-06,JPM,129.181
2022-04-05,MSFT,303.647
2022-04-05,AAPL,172.267
2022-04-05,AMZN,164.055
2022-04-05,JPM,130.999
2022-04-04,MSFT,307.642
2022-04-04,AAPL,175.596
2022-04-04,AMZN,168.346
2022-04-04,JPM,132.541
2022-04-01,MSFT,302.222
2022-04-01,AAPL,171.527
2022-04-01,AMZN,163.56
2022-04-01,JPM,131.951
2022-03-31,MSFT,301.136
2022-03-31,AAPL,171.822
2022-03-31,AMZN,162.998
2022-03-31,JPM,132.945
2022-03-30,MSFT,306.559
2022-03-30,AAPL,174.936
2022-03-30,AMZN,166.301
2022-03-30,JPM,137.061
2022-03-29,MSFT,308.073
2022-03-29,AAPL,176.107
2022-03-29,AMZN,169.315
2022-03-29,JPM,137.679
2022-03-28,MSFT,303.472
2022-03-28,AAPL,172.799
2022-03-28,AMZN,168.99
2022-03-28,JPM,137.375
2022-03-25,MSFT,296.613
2022-03-25,AAPL,171.931
2022-03-25,AMZN,164.773
